Positive_tests,Excess_mortality,Tests_across_all_4_Pillars,Season,Leisure_activity,Work_and_school_activity,Deaths_with_COVID_on_certificate,Reinfections,Patients_in_MVBs,Majority_COVID_19_variant,Lockdown,Hospital_admissions,Face_masks,Second_dose_uptake,Transportation_activity,Patients_in_hospital,New_infections
38610,19.26,1183116,2,3.5,3.4,164,483,1047,3,1,1104,2,75.9,3.4,7993,38127
44915,19.26,1372656,2,3.5,3.4,156,583,1062,3,1,1077,2,75.7,3.4,8049,44332
31799,7.95,1024203,2,4,4,164,381,1018,3,1,879,2,75.6,4,7762,31418
31804,7.95,746766,2,3.5,3.6,144,368,1019,3,1,951,2,75.4,4,7567,31436
38626,7.95,1192010,2,3.5,3.4,151,461,1034,3,1,928,2,75.2,3.5,7682,38165
42310,7.95,1161707,2,3.5,3.2,137,557,1038,3,1,999,2,75,3.5,7633,41753
43515,7.95,1029454,2,3,3.2,125,535,1030,3,1,1084,2,74.8,3.333333333,7693,42980
45206,7.95,933480,1,3,3.2,126,600,1014,3,1,1003,2,74.6,3.333333333,7689,44606
34755,7.95,692836,1,4,2.6,109,451,984,3,1,997,2,74.4,2.833333333,7350,34304
26132,11.19,711220,1,4,3.6,139,320,971,3,1,857,2,74.3,3.833333333,7121,25812
27594,11.19,697803,1,3.5,3.6,134,308,953,3,1,864,2,74.2,3.666666667,6991,27286
33735,11.19,895980,1,3.5,3.2,138,410,988,3,1,945,2,73.9,3.333333333,7096,33325
37609,11.19,955124,1,3.5,3.2,125,496,982,3,1,957,2,73.7,3.166666667,7042,37113
38769,11.19,931592,1,4,3.2,107,483,974,3,1,1036,2,73.4,3.166666667,6997,38286
37671,11.19,753489,1,4,3,118,505,957,3,1,1000,2,73.2,3.166666667,6972,37166
39709,11.19,763404,1,3.5,3.2,120,491,942,3,1,966,2,72.9,3.166666667,7030,39218
28729,10.51,680215,1,3.5,3.4,128,309,963,3,1,834,2,72.7,3.833333333,6760,28420
28516,10.51,639328,1,3,3.4,116,321,955,3,1,877,2,72.5,3.5,6542,28195
32224,10.51,766849,1,3.5,3,126,410,955,3,1,872,2,72.2,3.166666667,6531,31814
36485,10.51,826979,1,4,3.2,115,499,928,3,1,950,2,71.9,3.166666667,6519,35986
38735,10.51,806967,1,4,2.8,111,533,909,3,1,913,2,71.6,3.166666667,6475,38202
37909,10.51,733234,1,3,2.8,100,567,925,3,1,967,2,71.3,3.166666667,6415,37342
36895,10.51,720099,1,3.5,3.2,89,500,918,3,1,870,2,71,3.166666667,6391,36395
25322,12.96,675523,1,4,3.4,91,293,898,3,1,807,2,70.8,3.833333333,6054,25029
25057,12.96,649629,1,3.5,3.6,103,273,892,3,1,788,2,70.6,3.666666667,5893,24784
28970,12.96,823257,1,3.5,3.2,98,358,892,3,1,790,2,70.2,3.166666667,5996,28612
31721,12.96,816020,1,4,3,106,441,882,3,1,861,2,69.9,3.333333333,5968,31280
33347,12.96,839655,1,4,3.2,88,415,871,3,1,850,2,69.6,3.166666667,6013,32932
31515,12.96,749227,1,3.5,3.2,85,451,874,3,1,894,2,69.3,3.333333333,6028,31064
32157,12.96,746853,1,3,2.8,84,469,859,3,1,760,2,69,3.166666667,6026,31688
22885,11.64,690941,1,3,3.4,84,278,856,3,1,742,2,68.8,3.5,5865,22607
22566,11.64,653403,1,2.5,3.4,106,298,854,3,1,729,2,68.6,3.5,5712,22268
28058,11.64,793570,1,3,2.8,98,390,870,3,1,782,2,68.2,3.166666667,5761,27668
31660,11.64,829750,1,3,2.8,101,412,871,3,1,812,2,67.9,3.166666667,5763,31248
32337,11.64,843810,1,3.5,3.2,92,447,881,3,1,836,2,67.6,3.166666667,5800,31890
30445,11.64,722566,1,3.5,2.8,80,400,887,3,1,763,2,67.3,3.166666667,6014,30045
29834,11.64,743471,1,3.5,3.2,92,422,895,3,1,788,2,67.1,3.166666667,6223,29412
20899,11.41,672220,1,3.5,3.4,96,263,877,3,1,739,2,66.8,3.5,5990,20636
20568,11.41,669556,1,3,3.6,91,300,893,3,1,676,2,66.6,3.5,5966,20268
24744,11.41,839039,1,3,2.8,103,346,889,3,1,746,2,66.3,3.166666667,6027,24398
28430,11.41,864788,1,4,3.2,88,383,869,3,1,840,2,66,3.166666667,5994,28047
30237,11.41,903538,1,2.5,2.8,84,406,853,3,1,852,2,65.7,3,6114,29831
29574,11.41,801954,1,3,2.8,77,425,848,3,1,922,2,65.4,3.166666667,6105,29149
29977,11.41,823325,1,3.5,3.2,79,411,820,3,1,941,2,65.1,3.166666667,6010,29566
22172,7.01,792142,1,2,3.2,71,280,779,3,1,939,2,64.8,3.333333333,5653,21892
22849,7.01,753369,1,3,3.6,69,284,755,3,1,828,2,64.6,3.5,5384,22565
27764,7.01,910023,1,4,3.2,83,340,715,3,1,867,2,64.3,3.333333333,5317,27424
31274,7.01,1015937,1,3.5,3,85,366,699,3,1,955,2,63.9,3.333333333,5107,30908
35535,7.01,1034621,1,3.5,3,61,421,647,3,1,930,2,63.6,3.333333333,4936,35114
39869,7.01,887467,1,3.5,3,68,581,618,3,1,938,2,63.3,3,4748,39288
47911,7.01,1090802,1,3.5,3.2,88,631,611,3,1,877,2,63,3.166666667,4655,47280
36180,4.33,1041938,1,4,3.6,72,424,582,3,2,799,3,62.8,3.5,4351,35756
38473,4.33,779722,1,4,3.8,60,409,583,3,2,710,3,62.5,3.5,4235,38064
55262,4.33,973506,1,4,3.4,55,661,573,3,2,700,3,62.2,3.333333333,4155,54601
61996,4.33,1182258,1,3.5,3.2,54,802,551,3,2,775,3,61.8,3.166666667,4042,61194
54909,4.33,1206792,1,3.5,3.2,47,719,545,3,2,755,3,61.5,3.166666667,3861,54190
47704,4.33,934109,1,3.5,3,50,635,522,3,2,750,3,61.1,3,3677,47069
44505,4.33,1088730,1,2.5,2.8,43,558,482,3,2,732,3,60.9,3,3462,43947
30502,5.38,1121822,1,4,4,36,319,454,3,2,594,3,60.6,3.666666667,3186,30183
28373,5.38,740446,1,3,3.8,45,318,448,3,2,552,3,60.5,3.333333333,3040,28055
32799,5.38,905424,1,4,3.4,52,405,437,3,2,559,3,60.1,3.166666667,2943,32394
33999,5.38,1115031,1,3.5,3.2,42,424,417,3,2,608,3,59.8,3.166666667,2772,33575
38593,5.38,1234183,1,3,3.2,36,508,417,3,2,571,3,59.5,3.166666667,2685,38085
36040,5.38,969123,1,2.5,3,35,464,392,3,2,577,3,59.2,3,2490,35576
34897,5.38,1177790,1,3.5,3.2,29,503,369,3,2,521,3,58.9,3,2368,34394
25155,-4.81,1277488,1,3.5,3.6,29,321,336,3,2,470,3,58.6,3.166666667,2181,24834
24007,-4.81,655159,1,3,3.6,31,299,327,3,2,396,3,58.5,3.333333333,2061,23708
26340,-4.81,876251,1,4,3.4,32,360,321,3,2,391,3,58.1,3.166666667,2017,25980
28794,-4.81,1122235,1,3.5,3.2,28,484,300,3,2,373,3,57.8,3.166666667,1940,28310
28922,-4.81,1248762,1,3,3.4,26,403,287,3,2,417,3,57.5,3,1830,28519
28199,-4.81,883097,1,3,2.8,24,411,283,3,2,368,3,57.2,3,1751,27788
28418,-4.81,1112511,1,2.5,3.2,18,478,297,3,2,310,3,56.9,3,1748,27940
18502,-6.68,1210109,1,3.5,3.6,24,276,263,3,2,267,3,56.7,3,1610,18226
16300,-6.68,610924,1,3.5,3.8,17,242,256,3,2,268,3,56.4,3.333333333,1549,16058
18169,-6.68,851871,1,3.5,3.4,22,303,257,3,2,257,3,56.1,3.166666667,1542,17866
18712,-6.68,1080844,1,3.5,3.2,29,308,259,3,2,255,3,55.8,3.166666667,1521,18404
18350,-6.68,1149363,1,3.5,3.2,9,327,246,3,2,275,3,55.5,3.166666667,1500,18023
17403,-6.68,823392,1,3,3.2,17,306,250,3,2,242,3,55.2,3,1546,17097
16307,-6.68,1037160,1,2.5,3,12,275,228,3,2,233,3,54.8,2.833333333,1522,16032
10087,0.35,1149505,1,3.5,3.6,22,161,210,3,2,207,3,54.7,3,1388,9926
8445,0.35,585964,1,3,3.8,20,147,215,3,2,211,3,54.5,3.166666667,1353,8298
10320,0.35,791463,1,2,2.8,18,221,223,3,2,239,3,54.1,3.166666667,1368,10099
11106,0.35,1038991,1,3,3.2,9,250,210,3,2,245,3,53.7,3,1326,10856
11051,0.35,1104895,1,3.5,3.2,16,195,208,3,2,230,3,53.3,3,1261,10856
10796,0.35,778533,1,3.5,3.2,21,235,206,3,2,230,3,52.9,3,1236,10561
10362,0.35,945417,1,3.5,3.2,13,191,188,3,2,227,3,52.5,3,1185,10171
7135,1.84,1051847,1,3.5,3.8,12,126,188,3,2,223,3,52.1,3.5,1144,7009
6284,1.84,525563,1,4,3.8,12,121,169,3,2,178,3,51.8,3.333333333,1109,6163
7619,1.84,737355,1,4,3.4,13,153,161,3,2,180,3,51.2,3.166666667,1080,7466
8042,1.84,947451,1,3.5,3.2,16,161,158,3,2,201,3,50.7,3,1098,7881
8210,1.84,1087814,1,3.5,3.2,17,139,159,3,2,191,3,50.2,3,1067,8071
7896,1.84,727790,1,3.5,3.2,15,176,154,3,2,189,3,49.6,3,1060,7720
7945,1.84,947875,1,3.5,3.2,6,156,148,3,2,177,3,49.1,3,1038,7789
5533,-4.39,1241214,1,4,3.6,13,101,145,3,2,156,3,48.6,3,967,5432
4731,-4.39,482904,1,4,3.8,7,70,135,3,2,128,3,48.1,3.333333333,941,4661
5860,-4.39,672842,1,2.5,2.6,14,102,130,3,2,126,3,47.3,3,968,5758
6256,-4.39,811860,1,4,3,16,127,134,3,2,128,3,46.6,3,941,6129
6168,-4.39,853146,1,4,3,12,97,129,3,2,131,3,45.9,3,964,6071
5431,-4.39,672280,1,3.5,3,10,145,136,3,2,157,3,45.3,3,933,5286
3897,-4.39,612190,4,4,2.8,11,95,122,3,2,124,3,44.7,2.666666667,932,3802
3164,-3.28,626632,4,4,3.8,9,58,124,3,2,112,3,44.4,3.666666667,910,3106
2999,-3.28,483475,4,4,3.8,12,47,119,3,2,105,3,44.1,3.333333333,890,2952
3589,-3.28,679418,4,3.5,3.4,14,81,124,3,2,139,3,43.3,3.166666667,889,3508
3747,-3.28,962255,4,4,3.2,8,99,120,3,2,127,3,42.6,3,875,3648
3921,-3.28,1134125,4,3.5,3.2,14,90,125,3,2,132,3,41.8,3,898,3831
3427,-3.28,748922,4,3.5,2.8,10,98,128,2,2,133,3,41.1,3,924,3329
3368,-3.28,970884,4,3,2.8,16,103,121,2,2,139,3,40.4,2.833333333,963,3265
2326,-3.55,1171568,4,3,3.2,16,64,120,2,2,116,3,39.8,3,927,2262
2000,-3.55,494869,4,3,3.6,4,60,123,2,2,119,3,39.4,3.333333333,890,1940
2365,-3.55,724810,4,2.5,3,18,56,124,2,2,125,3,38.4,3,925,2309
2517,-3.55,998144,4,3.5,3,7,85,123,2,2,132,3,37.7,2.833333333,915,2432
2812,-3.55,1188909,4,3,3,4,76,122,2,2,128,3,36.9,3,921,2736
2812,-3.55,752844,4,3,2.8,11,87,124,2,2,128,3,36.3,3,902,2725
2858,-3.55,1005482,4,3,2.8,13,93,125,2,2,102,3,35.7,2.833333333,947,2765
1922,5.41,1111768,4,2,3.2,14,56,123,2,2,81,3,35.3,2.666666667,945,1866
1626,5.41,482909,4,2,3.4,15,43,121,2,2,91,3,35,3,970,1583
1936,5.41,700921,4,2.5,3,14,72,124,2,2,97,3,34.3,2.666666667,980,1864
2182,5.41,1028069,4,2.5,2.6,15,70,129,2,2,103,3,33.6,2.333333333,1004,2112
2335,5.41,1205267,4,3,2.8,15,92,136,2,2,122,3,32.8,2.5,1071,2243
2328,5.41,715994,4,3,2.8,21,77,138,2,2,109,3,32.1,2.5,1108,2251
2808,5.41,965959,4,3,2.8,8,83,149,2,2,105,3,31.5,2.333333333,1131,2725
2307,-19.2,1323041,4,3.5,3.4,11,78,144,2,2,103,3,31.1,3,1120,2229
1607,-19.2,490991,4,1.5,3.2,20,47,151,2,2,111,3,30.7,2.333333333,1139,1560
1981,-19.2,709120,4,3,3,17,72,159,2,2,104,3,30,2.666666667,1159,1909
2325,-19.2,1068411,4,3,2.8,17,90,163,2,2,120,3,29.2,2.5,1161,2235
2568,-19.2,1207455,4,2.5,2.6,22,101,182,2,2,120,3,28.3,2.166666667,1241,2467
2550,-19.2,872074,4,2,2.8,15,91,181,2,2,103,3,27.6,2.166666667,1297,2459
2084,-19.2,1076424,4,3,2,17,60,187,2,2,123,3,27.2,1.833333333,1304,2024
1521,-7.61,834751,4,3,3.4,19,54,196,2,2,120,3,27,3,1286,1467
1431,-7.61,484465,4,2.5,3.6,15,52,188,2,2,102,3,26.7,3,1288,1379
1825,-7.61,667757,4,2.5,3,16,84,185,2,2,114,3,26,2.5,1367,1741
2230,-7.61,1074231,4,2.5,2.8,17,92,196,2,2,103,3,25.3,2.5,1465,2138
2499,-7.61,1358139,4,2,2.6,21,84,208,2,2,112,3,24.4,2,1516,2415
2177,-7.61,734771,4,3,2.6,25,72,214,2,2,169,3,23.6,2.333333333,1573,2105
2627,-7.61,1045240,4,3,2.8,21,115,227,2,2,135,3,23,2.166666667,1650,2512
2119,-4.84,1479341,4,3,3.4,27,73,231,2,2,138,3,22.4,2.666666667,1627,2046
1564,-4.84,500713,4,3,3.6,24,50,240,2,2,130,3,22,3,1674,1514
2020,-4.84,725741,4,3,2.8,29,89,243,2,2,157,3,21,2.333333333,1750,1931
2409,-4.84,1113288,4,3,2.8,33,109,261,2,2,122,3,20.2,2.333333333,1792,2300
2709,-4.84,1371537,4,2.5,2.6,35,95,276,2,2,173,3,19.5,2.166666667,1894,2614
2541,-4.84,735426,4,3.5,2.8,35,124,300,2,2,134,3,18.7,2.333333333,1927,2417
2738,-4.84,1052307,4,3,2.8,23,105,318,2,2,179,3,18.1,2.166666667,2008,2633
2584,-12.75,1677731,4,3.5,3.4,31,74,311,2,2,141,3,17.7,2.833333333,1984,2510
1721,-12.75,491778,4,3,3.4,42,44,323,2,2,159,3,17.3,2.666666667,2036,1677
2347,-12.75,682205,4,3,2.8,32,72,332,2,2,160,3,16.4,2.166666667,2141,2275
2344,-12.75,991865,4,2.5,2.4,43,85,329,2,2,161,3,15.5,2.166666667,2196,2259
2512,-12.75,1164115,4,3,2.2,35,79,351,2,2,196,3,14.8,2.166666667,2296,2433
2495,-12.75,684313,4,3,2.4,47,93,370,2,2,182,3,14.2,2.166666667,2410,2402
2878,-12.75,884718,4,3,2.8,37,95,377,2,2,205,3,13.7,2.166666667,2494,2783
2376,-11.61,1218924,4,2.5,3,41,42,385,2,3,205,3,13.3,2,2551,2334
2380,-11.61,481757,4,1,2.6,43,47,385,2,3,186,3,13,1.833333333,2652,2333
2952,-11.61,678914,4,2.5,2.4,38,76,405,2,3,206,3,12.2,1.833333333,2794,2876
3147,-11.61,935104,4,2.5,2.2,62,90,421,2,3,207,3,11.4,1.666666667,2873,3057
3253,-11.61,1036251,4,2,2,45,83,440,2,3,235,3,10.6,1.5,3020,3170
3312,-11.61,635483,4,2,2.2,45,91,453,2,3,223,3,9.9,1.666666667,3144,3221
2744,-11.61,746399,4,2.5,2,45,63,461,2,3,238,3,9.6,1.333333333,3256,2681
2412,-18.69,815680,4,2.5,2.8,53,46,469,2,3,197,3,9.4,2,3230,2366
2506,-18.69,407008,4,1.5,2.8,41,28,478,2,3,222,3,9.4,1.833333333,3245,2478
2747,-18.69,553474,4,2.5,2,50,46,485,2,3,237,3,9.1,1.5,3377,2701
3674,-18.69,953784,4,2.5,2.6,63,74,517,2,3,234,3,8.6,1.833333333,3558,3600
3967,-18.69,1267481,4,2.5,2.6,74,68,547,2,3,270,3,7.8,1.833333333,3743,3899
3779,-18.69,701962,4,2.5,2.8,54,77,568,2,3,257,3,7.2,2.166666667,3977,3702
4196,-18.69,981583,4,2.5,2.8,71,83,583,2,3,251,3,6.7,1.833333333,4198,4113
5029,-5.31,1644848,4,1.5,2.6,49,70,582,2,4,273,3,6.4,1.666666667,4186,4959
3731,-5.31,471603,4,2,2.8,64,48,594,2,4,273,3,6.1,1.833333333,4437,3683
4567,-5.31,723043,4,1,2.2,75,61,615,2,4,298,3,5.7,1.833333333,4486,4506
5616,-5.31,1275669,4,2,2.2,79,82,630,2,4,341,3,5.2,1.833333333,4584,5534
6222,-5.31,1812582,4,2,2.4,70,93,682,2,4,350,3,4.8,1.833333333,4881,6129
5481,-5.31,848978,4,2,2.4,94,83,711,2,4,368,3,4.4,1.833333333,5151,5398
6458,-5.31,1205749,4,2.5,2.4,108,80,748,2,4,361,3,4.1,1.833333333,5432,6378
5388,-8.57,1895480,4,2.5,2.5,126,63,768,2,4,358,3,4,1.833333333,5449,5325
4246,-8.57,471045,4,1.5,2.3,100,42,787,2,4,364,3,3.9,1.833333333,5568,4204
5176,-8.57,940208,4,2.5,2.3,102,65,830,2,4,380,3,3.7,1.833333333,5881,5111
5623,-8.57,1436081,4,1.5,1.7,100,48,879,2,4,451,3,3.5,1.666666667,6151,5575
5976,-8.57,1636612,4,1.5,1.7,127,63,925,2,4,445,3,3.3,1.666666667,6586,5913
5849,-8.57,1327955,4,1.5,1.7,114,58,968,2,4,441,3,3.1,1.833333333,6848,5791
6697,-8.57,1583357,4,2,1.9,137,64,1016,2,4,503,3,2.9,1.833333333,7209,6633
4425,-5.17,965197,4,2,2.5,137,41,1049,2,4,428,3,2.8,1.5,7318,4384
4379,-5.17,437728,4,1,2.5,135,39,1087,2,4,463,3,2.8,1.5,7386,4340
5716,-5.17,1405524,4,1.5,1.9,135,52,1110,2,4,480,3,2.7,2.166666667,7730,5664
5933,-5.17,1615476,4,1.5,1.9,173,57,1192,2,4,551,3,2.5,1.666666667,8068,5876
6251,-5.17,1554753,4,1,1.5,161,78,1236,2,4,567,3,2.4,1.5,8437,6173
6487,-5.17,1379642,4,2.5,1.9,185,102,1292,2,4,579,3,2.2,1.833333333,9010,6385
6890,-5.17,1537849,4,2,1.9,197,101,1356,2,4,576,3,2.1,1.666666667,9475,6789
4410,2.74,806934,4,2,2.5,197,39,1394,2,5,535,3,2,1.5,9460,4371
4628,2.74,452587,4,1,2.3,210,36,1449,2,5,636,3,2,1.333333333,9712,4592
5467,2.74,952887,4,1.5,1.9,222,58,1542,2,5,599,3,1.9,1.333333333,10313,5409
5937,2.74,994447,4,1,1.5,233,75,1589,2,5,706,3,1.8,1.333333333,10934,5862
6172,2.74,861334,4,1,1.3,217,71,1647,2,5,713,3,1.7,1.166666667,11524,6101
6919,2.74,680103,4,1.5,1.5,244,118,1709,2,5,835,3,1.6,1.333333333,12140,6801
7191,2.74,736972,4,2,1.7,296,149,1806,2,5,825,3,1.5,1.333333333,12895,7042
4873,7.96,527220,3,2,2.3,281,47,1783,2,5,771,3,1.4,1.5,12789,4826
4949,7.96,381390,3,2.5,2.3,306,39,1903,2,5,742,3,1.4,1.833333333,13270,4910
6783,7.96,606952,3,2.5,1.7,303,70,1971,2,5,864,3,1.3,1.333333333,14078,6713
8025,7.96,732293,3,1.5,1.5,354,124,2047,2,5,971,3,1.3,1.333333333,14850,7901
8845,7.96,740392,3,2,1.5,365,113,2118,2,5,1022,3,1.2,1.333333333,15535,8732
9762,7.96,600774,3,2,1.5,380,130,2149,2,5,1120,3,1.2,1.333333333,16116,9632
11655,7.96,678459,3,1.5,1.3,379,182,2273,2,5,1120,3,1.1,1.166666667,16856,11473
8097,17.27,591085,3,2.5,2.1,411,56,2329,2,5,1157,3,1.1,1.333333333,16858,8041
8312,17.27,405408,3,2,2.1,452,65,2358,2,5,1091,3,1.1,1.333333333,17043,8247
10728,17.27,524758,3,1.5,1.5,469,125,2469,2,5,1272,3,1.1,1.333333333,17861,10603
11794,17.27,561826,3,1.5,1.5,521,114,2535,2,5,1339,3,1,1.333333333,18523,11680
11942,17.27,579872,3,1,1.3,505,128,2614,2,5,1411,3,1,1.166666667,19450,11814
12941,17.27,495219,3,1,1.3,566,121,2708,2,5,1495,3,1,1.166666667,20216,12820
14735,17.27,466784,3,2,1.3,615,174,2805,2,5,1503,3,0.9,1.166666667,20995,14561
8994,26.15,401576,3,1,1.9,605,49,2851,2,5,1538,3,0.9,1.166666667,21055,8945
9034,26.15,406691,3,1,2.1,586,57,2842,2,5,1428,3,0.9,1.333333333,20971,8977
12573,26.15,626736,3,1,1.5,635,114,2943,2,5,1511,3,0.9,1,22325,12459
13139,26.15,731382,3,1,1.3,676,87,3036,2,5,1680,3,0.9,1,23412,13052
13899,26.15,761963,3,1,1.3,712,119,3132,2,5,1726,3,0.9,1.166666667,24418,13780
14225,26.15,584321,3,1,1.3,723,129,3164,2,5,1754,3,0.9,1.166666667,25690,14096
16194,26.15,628631,3,1,1.3,778,115,3230,2,5,1921,3,0.9,1.166666667,26745,16079
11664,37.61,583340,3,1,1.9,752,45,3302,2,5,1852,3,0.9,1,26801,11619
12320,37.61,457147,3,1,1.9,787,55,3373,2,5,1893,3,0.9,1.166666667,26915,12265
16308,37.61,677783,3,1.5,1.5,872,107,3505,2,5,2005,3,0.9,1.166666667,28384,16201
18492,37.61,789095,3,1,1.3,826,97,3572,2,5,2142,3,0.9,1,29414,18395
19914,37.61,805351,3,1,1.3,974,127,3628,2,5,2362,3,0.9,1,30605,19787
20268,37.61,617757,3,1.5,1.3,960,115,3635,2,5,2481,3,0.9,1,31767,20153
22971,37.61,662984,3,1,1.3,1005,119,3726,2,5,2605,3,0.9,1.166666667,32961,22852
15783,40.89,582713,3,1,1.9,993,57,3687,2,5,2408,3,0.9,1.166666667,32587,15726
17167,40.89,449009,3,1,1.9,1025,69,3806,2,5,2469,3,0.9,1,33017,17098
22433,40.89,676840,3,1,1.3,1159,104,3832,2,5,2687,3,0.8,1,33849,22329
24772,40.89,777591,3,1,1.3,1224,113,3918,2,5,3044,3,0.8,1,34911,24659
26303,40.89,816338,3,1,1.3,1232,114,3937,2,5,3059,3,0.8,1,35515,26189
27730,40.89,646599,3,1,1.3,1171,143,3961,2,5,3150,3,0.8,1,37103,27587
30736,40.89,554417,3,1.5,1.3,1263,148,4032,2,5,2932,3,0.8,1.166666667,37758,30588
17554,37.41,412802,3,1.5,1.9,1239,42,4077,2,5,3113,3,0.8,1,37732,17512
22344,37.41,481000,3,1,1.9,1286,74,4066,2,5,3118,3,0.8,1.166666667,37400,22270
30330,37.41,633418,3,1.5,1.3,1333,122,4076,2,5,3395,3,0.8,1,38260,30208
32501,37.41,665124,3,1,1.3,1349,131,3960,2,5,3637,3,0.8,1,38061,32370
35985,37.41,645198,3,1,1.3,1382,161,3953,2,5,4051,3,0.8,1,38741,35824
40526,37.41,585790,3,1,1.3,1488,183,3947,2,5,4161,3,0.8,1,38848,40343
45956,37.41,566981,3,1,1.3,1401,204,3916,2,5,4062,3,0.8,1,39256,45752
29592,26.25,417972,3,2,1.9,1361,85,3871,2,5,3751,3,0.8,1.166666667,38171,29507
31247,26.25,492549,3,1.5,1.7,1417,88,3854,2,5,3944,3,0.8,1,37717,31159
41450,26.25,599603,3,1.5,1.3,1323,137,3789,2,5,3684,3,0.8,1,38135,41313
43473,26.25,696927,3,1.5,1.3,1339,157,3672,2,5,4100,3,0.8,1,37694,43316
46506,26.25,629223,3,1,1.3,1305,129,3626,2,5,4225,3,0.8,1,37489,46377
50647,26.25,590404,3,1,1.3,1318,212,3496,2,5,4580,3,0.7,1,36983,50435
58591,26.25,543719,3,1,1.3,1241,211,3363,2,5,4309,3,0.7,1.166666667,36753,58380
37174,46.09,486834,3,1,1.9,1172,69,3264,2,5,3941,3,0.7,1.166666667,35393,37105
40035,46.09,566599,3,1.5,1.9,1092,83,3145,2,5,4127,3,0.792162138,1.333333333,34034,39952
48104,46.09,682322,3,1.5,1.3,1052,146,3098,2,5,4002,3,1.654559285,1.166666667,33780,47958
53187,46.09,621347,3,1.5,1.3,1055,147,2929,2,5,4294,3,1.666559285,1.166666667,32585,53040
58783,46.09,560665,3,1,1.3,1014,156,2821,2,5,4396,3,1.662559285,1.166666667,31948,58627
66635,46.09,505527,3,1.5,1.3,972,201,2645,2,4,4115,3,11.47255929,1.166666667,30688,66434
77970,46.09,469422,3,1.5,1.3,896,198,2560,2,4,3937,3,12.29941214,1.333333333,30777,77772
56332,24.58,431195,3,1.5,1.9,807,87,2420,1,4,3650,3,1.880162138,1.333333333,29035,56245
61654,24.58,412419,3,1.5,1.7,833,96,2256,1,4,3440,3,4.296309285,1.166666667,27563,61558
32482,24.58,421447,3,1.5,1.3,809,54,2162,1,4,3364,3,1.022642619,1.166666667,26391,32428
53945,24.58,481233,3,1.5,1.7,824,85,2122,1,4,2924,3,1.881309285,1.166666667,26579,53860
72161,24.58,423248,3,2,1.5,760,151,2066,1,4,3289,3,9.940412138,1.333333333,26552,72010
83088,24.58,350266,3,2,1.3,713,160,1939,1,4,3250,3,12.39241214,1.333333333,25550,82928
46407,24.58,361413,3,2,1.3,723,63,1847,1,4,3131,3,1.051642619,1.166666667,24050,46344
48519,40.23,354234,3,2,1.9,718,62,1751,1,4,2871,3,1.887642619,1.166666667,22765,48457
41109,40.23,271205,3,1.5,1.3,692,47,1682,1,4,2531,3,1.049642619,1.166666667,21731,41062
14419,40.23,337502,3,1.5,1.3,655,24,1616,1,4,2184,3,1.093642619,1.166666667,20919,14395
32391,40.23,461773,3,2,2.1,616,54,1607,1,4,2085,3,1.869642619,1.166666667,21578,32337
42936,40.23,511489,3,1.5,2.1,629,74,1554,1,4,2278,3,1.927309285,1.166666667,21223,42862
46475,40.23,457086,3,2,2.1,629,101,1529,1,4,2481,3,1.886162138,1.333333333,21489,46374
48192,40.23,431417,3,1.5,2.1,602,75,1512,1,4,2370,3,2.777162138,1.333333333,21134,48117
33064,10.87,433595,3,2,2.5,551,44,1442,1,4,2169,3,2.6460669,1.833333333,20005,33020
25589,10.87,437697,3,1.5,2.9,548,37,1412,1,4,2044,3,4.4500669,2,19464,25552
36417,10.87,395461,3,1.5,2.1,586,59,1364,1,4,1923,3,4.3710669,2,19118,36358
34440,10.87,376904,3,2,2.1,567,61,1366,1,4,2143,3,4.3855669,2,18971,34379
35438,10.87,367880,3,1.5,1.9,484,60,1340,1,4,2078,3,3.587900233,2,18672,35378
34414,10.87,309012,3,2.5,2.5,507,54,1326,1,4,1959,3,15.01449547,2.833333333,18217,34360
35221,10.87,281738,3,2,2.1,506,77,1288,1,4,1954,3,4.427233567,2.166666667,18247,35144
22279,12.53,311966,3,2,2.7,480,43,1281,1,4,1756,3,14.38034163,2.5,17539,22236
19592,12.53,356335,3,2,3.2,488,40,1243,1,4,1798,3,19.43034163,2.833333333,16910,19552
24425,12.53,394645,3,2,2.8,491,52,1275,1,4,1690,3,14.32700829,2.5,16886,24373
22927,12.53,402838,3,1.5,2.6,496,47,1267,1,4,1752,3,5.35657972,2.166666667,16724,22880
21937,12.53,372160,3,1.5,2.4,448,59,1243,1,4,1756,3,4.488913054,2.166666667,16332,21878
21097,12.53,299485,3,1.5,2.4,472,48,1272,1,4,1782,3,4.469913054,2.166666667,16478,21049
21644,12.53,222150,3,1.5,2.4,466,55,1271,1,4,1661,3,4.471913054,2.166666667,16416,21589
13765,14.45,271825,3,2.5,3.2,436,28,1249,1,4,1471,3,17.66134163,2.666666667,15961,13737
12917,14.45,354378,3,2,3.2,407,12,1247,1,4,1379,3,19.48334163,2.833333333,15689,12905
15866,14.45,385035,3,2,2.8,499,30,1274,1,4,1431,3,5.233008292,2.166666667,15728,15836
15926,14.45,391527,3,1.5,2.2,504,47,1261,1,4,1500,3,4.326008292,2,15659,15879
16748,14.45,356146,3,1.5,2.6,414,39,1315,1,4,1487,3,5.217341625,2,15978,16709
16745,14.45,316377,3,2,2.2,425,47,1351,1,4,1491,3,3.515341625,1.833333333,16313,16698
18265,14.45,220041,2,1.5,2.2,465,35,1357,1,4,1406,3,4.563341625,1.833333333,16566,18230
