Positive_tests,Excess_mortality,Tests_across_all_4_Pillars,Season,Leisure_activity,Work_and_school_activity,Deaths_with_COVID_on_certificate,Reinfections,Patients_in_MVBs,Majority_COVID_19_variant,Lockdown,Hospital_admissions,Face_masks,Second_dose_uptake,Transportation_activity,Patients_in_hospital,New_infections
40989,16.74,985309,Autumn,3.5,3.6,155,574,999,Delta,No_or_limited_measures,965,Optional,79.9,3.75,8785,40415
42938,16.74,1022224,Autumn,3,3.6,168,559,1008,Delta,No_or_limited_measures,988,Optional,79.9,3.75,8937,42379
42243,16.74,854921,Autumn,3,3.6,156,571,1023,Delta,No_or_limited_measures,996,Optional,79.8,3.8,9008,41672
44125,16.74,949400,Autumn,3,3.6,159,622,1026,Delta,No_or_limited_measures,1015,Optional,79.8,3.6,9056,43503
30585,16.59,884418,Autumn,3.5,3.8,160,390,1012,Delta,No_or_limited_measures,888,Optional,79.7,3.8,8907,30195
27435,16.59,643592,Autumn,3,3.8,169,347,1018,Delta,No_or_limited_measures,831,Optional,79.7,3.8,8887,27088
30314,16.59,827472,Autumn,3.5,3.6,166,429,1026,Delta,No_or_limited_measures,861,Optional,79.7,3.6,9131,29885
33656,16.59,937020,Autumn,3,3.6,168,422,1034,Delta,No_or_limited_measures,888,Optional,79.6,3.6,9332,33234
35982,16.59,1018582,Autumn,3,3.6,182,459,1019,Delta,No_or_limited_measures,985,Optional,79.6,3.6,9474,35523
38014,16.59,868460,Autumn,3.5,3.6,164,490,1024,Delta,No_or_limited_measures,1084,Optional,79.6,3.8,9690,37524
45103,16.59,940568,Autumn,3,3.6,190,624,1030,Delta,No_or_limited_measures,1099,Optional,79.5,3.6,9708,44479
34806,13.14,954589,Autumn,2.5,3.8,195,448,980,Delta,No_or_limited_measures,1009,Optional,79.5,4,9462,34358
33560,13.14,673065,Autumn,2.5,4,164,348,968,Delta,No_or_limited_measures,904,Optional,79.5,4,9310,33212
40249,13.14,838082,Autumn,3,3.4,184,501,962,Delta,No_or_limited_measures,1032,Optional,79.4,3.8,9257,39748
41379,13.14,874906,Autumn,3.5,3.4,198,516,944,Delta,No_or_limited_measures,1087,Optional,79.4,3.8,9159,40863
43040,13.14,918605,Autumn,3.5,3.4,177,506,945,Delta,No_or_limited_measures,1165,Optional,79.3,3.8,9080,42534
42122,13.14,820610,Autumn,3.5,3.4,174,494,952,Delta,No_or_limited_measures,1124,Optional,79.3,3.8,8973,41628
47455,13.14,850618,Autumn,4,3.4,149,582,913,Delta,No_or_limited_measures,1068,Optional,79.3,3.4,8854,46873
35760,14.45,789098,Autumn,3.5,3.8,166,398,885,Delta,No_or_limited_measures,972,Optional,79.2,4,8530,35362
35098,14.45,702453,Autumn,3,3.8,171,383,869,Delta,No_or_limited_measures,916,Optional,79.2,4,8361,34715
40660,14.45,918293,Autumn,3,3.6,150,482,889,Delta,No_or_limited_measures,949,Optional,79.1,3.8,8366,40178
45193,14.45,1014189,Autumn,3.5,3.6,164,541,892,Delta,No_or_limited_measures,988,Optional,79.1,4,8381,44652
51657,14.45,1110011,Autumn,3.5,3.6,154,559,872,Delta,No_or_limited_measures,1113,Optional,79,4,8286,51098
52514,14.45,879720,Autumn,3.5,3.6,142,620,851,Delta,No_or_limited_measures,1114,Optional,79,4,8031,51894
57736,14.45,935071,Autumn,3,3.6,139,704,826,Delta,No_or_limited_measures,1090,Optional,78.9,3.4,7881,57032
43747,14.08,982805,Autumn,3.5,3.8,139,445,819,Delta,No_or_limited_measures,974,Optional,78.9,4,7512,43302
37876,14.08,720933,Autumn,3,3.8,151,395,805,Delta,No_or_limited_measures,886,Optional,78.9,4,7240,37481
43552,14.08,910941,Autumn,3.5,3.6,139,464,791,Delta,No_or_limited_measures,958,Optional,78.8,4,7214,43088
46416,14.08,979550,Autumn,3.5,3.6,160,546,783,Delta,No_or_limited_measures,914,Optional,78.8,4,7200,45870
47771,14.08,1040268,Autumn,3.5,3.6,136,535,781,Delta,No_or_limited_measures,930,Optional,78.7,4,7143,47236
48305,14.08,878089,Autumn,3.5,3.6,136,593,780,Delta,No_or_limited_measures,946,Optional,78.7,4,7128,47712
50288,14.08,958592,Autumn,3.5,3.6,137,542,747,Delta,No_or_limited_measures,850,Optional,78.6,3.6,7098,49746
36409,13.94,967595,Autumn,3.5,3.8,115,391,744,Delta,No_or_limited_measures,735,Optional,78.6,3.8,6943,36018
32297,13.94,699340,Autumn,3.5,4,119,361,768,Delta,No_or_limited_measures,769,Optional,78.5,3.8,6772,31936
35599,13.94,917700,Autumn,3.5,3.6,122,419,780,Delta,No_or_limited_measures,791,Optional,78.5,3.8,6828,35180
38463,13.94,964013,Autumn,3.5,3.6,133,442,808,Delta,No_or_limited_measures,828,Optional,78.4,3.8,6849,38021
39256,13.94,1069330,Autumn,3.5,3.6,112,437,807,Delta,No_or_limited_measures,783,Optional,78.4,4,6899,38819
39264,13.94,853674,Autumn,2.5,3.6,134,468,800,Delta,No_or_limited_measures,840,Optional,78.3,4,6914,38796
43727,13.94,967911,Autumn,3,3.6,112,469,769,Delta,No_or_limited_measures,814,Optional,78.3,3.4,6838,43258
32051,12.52,1024891,Autumn,4,4,107,338,778,Delta,No_or_limited_measures,722,Optional,78.2,3.8,6647,31713
26309,12.52,727074,Autumn,2.5,3.4,118,265,764,Delta,No_or_limited_measures,698,Optional,78.2,3.8,6490,26044
29051,12.52,873670,Autumn,3,3.6,139,309,805,Delta,No_or_limited_measures,698,Optional,78.1,3.8,6639,28742
32588,12.52,1039273,Autumn,3,3.6,127,375,815,Delta,No_or_limited_measures,705,Optional,78.1,3.8,6807,32213
34819,12.52,1109689,Autumn,3.5,3.6,142,395,813,Delta,No_or_limited_measures,810,Optional,78,3.8,6951,34424
36540,12.52,866882,Autumn,2.5,3.4,120,441,826,Delta,No_or_limited_measures,783,Optional,78,3.8,7065,36099
41579,12.52,1031869,Autumn,3,3.6,125,498,831,Delta,No_or_limited_measures,782,Optional,77.9,3.6,7083,41081
32064,15.33,1126572,Autumn,4,3.8,111,394,839,Delta,No_or_limited_measures,672,Optional,77.8,4,6852,31670
28560,15.33,777767,Autumn,3.5,4,128,325,874,Delta,No_or_limited_measures,678,Optional,77.8,4,6989,28235
32096,15.33,899443,Autumn,4,3.6,140,391,878,Delta,No_or_limited_measures,731,Optional,77.7,4,6943,31705
35838,15.33,1060622,Autumn,4,3.6,148,496,916,Delta,No_or_limited_measures,783,Optional,77.6,4,7195,35342
36749,15.33,961488,Autumn,4,3.6,159,450,939,Delta,No_or_limited_measures,755,Optional,77.6,3.8,7441,36299
38836,15.33,899746,Autumn,4,3.6,137,454,943,Delta,No_or_limited_measures,808,Optional,77.5,3.6,7648,38382
40756,15.33,1011761,Autumn,3.5,3.4,159,504,982,Delta,No_or_limited_measures,813,Optional,77.4,3.4,7821,40252
31084,18.19,1122529,Autumn,3.5,3.8,135,373,1006,Delta,No_or_limited_measures,731,Optional,77.3,4,7770,30711
26639,18.19,693884,Autumn,3.5,4,137,295,1004,Delta,No_or_limited_measures,759,Optional,77.3,4,7719,26344
29464,18.19,892753,Autumn,3.5,3.6,184,342,1011,Delta,No_or_limited_measures,754,Optional,77.1,3.8,7930,29122
29547,18.19,1044844,Autumn,4,3.6,160,352,1020,Delta,No_or_limited_measures,894,Optional,77,3.6,8139,29195
30379,18.19,1134430,Autumn,4,3.6,166,353,1081,Delta,No_or_limited_measures,951,Optional,76.9,3.6,8421,30026
31417,18.19,885413,Autumn,2.5,3,170,394,1060,Delta,No_or_limited_measures,952,Optional,76.8,3.4,8414,31023
34652,18.19,1075606,Autumn,3.5,3.6,118,428,1056,Delta,No_or_limited_measures,943,Optional,76.7,3.4,8490,34224
24053,19.26,1070797,Autumn,4,3.8,141,293,1055,Delta,No_or_limited_measures,868,Optional,76.6,4,8267,23760
23531,19.26,722751,Autumn,3.5,4,144,284,1027,Delta,No_or_limited_measures,851,Optional,76.5,4,8157,23247
29175,19.26,1072813,Autumn,3.5,3.4,149,372,1056,Delta,No_or_limited_measures,926,Optional,76.3,3.6,8329,28803
33965,19.26,1234443,Autumn,3.5,3.6,180,420,1051,Delta,No_or_limited_measures,1037,Optional,76.2,3.4,8158,33545
35839,19.26,1248402,Autumn,4,3.6,142,502,1060,Delta,No_or_limited_measures,1167,Optional,76,3.4,8149,35337
38610,19.26,1183116,Autumn,3.5,3.4,164,483,1047,Delta,No_or_limited_measures,1104,Optional,75.9,3.4,7993,38127
44915,19.26,1372656,Autumn,3.5,3.4,156,583,1062,Delta,No_or_limited_measures,1077,Optional,75.7,3.4,8049,44332
31799,7.95,1024203,Autumn,4,4,164,381,1018,Delta,No_or_limited_measures,879,Optional,75.6,4,7762,31418
31804,7.95,746766,Autumn,3.5,3.6,144,368,1019,Delta,No_or_limited_measures,951,Optional,75.4,4,7567,31436
38626,7.95,1192010,Autumn,3.5,3.4,151,461,1034,Delta,No_or_limited_measures,928,Optional,75.2,3.5,7682,38165
42310,7.95,1161707,Autumn,3.5,3.2,137,557,1038,Delta,No_or_limited_measures,999,Optional,75,3.5,7633,41753
43515,7.95,1029454,Autumn,3,3.2,125,535,1030,Delta,No_or_limited_measures,1084,Optional,74.8,3.333333333,7693,42980
45206,7.95,933480,Summer,3,3.2,126,600,1014,Delta,No_or_limited_measures,1003,Optional,74.6,3.333333333,7689,44606
34755,7.95,692836,Summer,4,2.6,109,451,984,Delta,No_or_limited_measures,997,Optional,74.4,2.833333333,7350,34304
26132,11.19,711220,Summer,4,3.6,139,320,971,Delta,No_or_limited_measures,857,Optional,74.3,3.833333333,7121,25812
27594,11.19,697803,Summer,3.5,3.6,134,308,953,Delta,No_or_limited_measures,864,Optional,74.2,3.666666667,6991,27286
33735,11.19,895980,Summer,3.5,3.2,138,410,988,Delta,No_or_limited_measures,945,Optional,73.9,3.333333333,7096,33325
37609,11.19,955124,Summer,3.5,3.2,125,496,982,Delta,No_or_limited_measures,957,Optional,73.7,3.166666667,7042,37113
38769,11.19,931592,Summer,4,3.2,107,483,974,Delta,No_or_limited_measures,1036,Optional,73.4,3.166666667,6997,38286
37671,11.19,753489,Summer,4,3,118,505,957,Delta,No_or_limited_measures,1000,Optional,73.2,3.166666667,6972,37166
39709,11.19,763404,Summer,3.5,3.2,120,491,942,Delta,No_or_limited_measures,966,Optional,72.9,3.166666667,7030,39218
28729,10.51,680215,Summer,3.5,3.4,128,309,963,Delta,No_or_limited_measures,834,Optional,72.7,3.833333333,6760,28420
28516,10.51,639328,Summer,3,3.4,116,321,955,Delta,No_or_limited_measures,877,Optional,72.5,3.5,6542,28195
32224,10.51,766849,Summer,3.5,3,126,410,955,Delta,No_or_limited_measures,872,Optional,72.2,3.166666667,6531,31814
36485,10.51,826979,Summer,4,3.2,115,499,928,Delta,No_or_limited_measures,950,Optional,71.9,3.166666667,6519,35986
38735,10.51,806967,Summer,4,2.8,111,533,909,Delta,No_or_limited_measures,913,Optional,71.6,3.166666667,6475,38202
37909,10.51,733234,Summer,3,2.8,100,567,925,Delta,No_or_limited_measures,967,Optional,71.3,3.166666667,6415,37342
36895,10.51,720099,Summer,3.5,3.2,89,500,918,Delta,No_or_limited_measures,870,Optional,71,3.166666667,6391,36395
25322,12.96,675523,Summer,4,3.4,91,293,898,Delta,No_or_limited_measures,807,Optional,70.8,3.833333333,6054,25029
25057,12.96,649629,Summer,3.5,3.6,103,273,892,Delta,No_or_limited_measures,788,Optional,70.6,3.666666667,5893,24784
28970,12.96,823257,Summer,3.5,3.2,98,358,892,Delta,No_or_limited_measures,790,Optional,70.2,3.166666667,5996,28612
31721,12.96,816020,Summer,4,3,106,441,882,Delta,No_or_limited_measures,861,Optional,69.9,3.333333333,5968,31280
33347,12.96,839655,Summer,4,3.2,88,415,871,Delta,No_or_limited_measures,850,Optional,69.6,3.166666667,6013,32932
31515,12.96,749227,Summer,3.5,3.2,85,451,874,Delta,No_or_limited_measures,894,Optional,69.3,3.333333333,6028,31064
32157,12.96,746853,Summer,3,2.8,84,469,859,Delta,No_or_limited_measures,760,Optional,69,3.166666667,6026,31688
22885,11.64,690941,Summer,3,3.4,84,278,856,Delta,No_or_limited_measures,742,Optional,68.8,3.5,5865,22607
22566,11.64,653403,Summer,2.5,3.4,106,298,854,Delta,No_or_limited_measures,729,Optional,68.6,3.5,5712,22268
28058,11.64,793570,Summer,3,2.8,98,390,870,Delta,No_or_limited_measures,782,Optional,68.2,3.166666667,5761,27668
31660,11.64,829750,Summer,3,2.8,101,412,871,Delta,No_or_limited_measures,812,Optional,67.9,3.166666667,5763,31248
32337,11.64,843810,Summer,3.5,3.2,92,447,881,Delta,No_or_limited_measures,836,Optional,67.6,3.166666667,5800,31890
30445,11.64,722566,Summer,3.5,2.8,80,400,887,Delta,No_or_limited_measures,763,Optional,67.3,3.166666667,6014,30045
29834,11.64,743471,Summer,3.5,3.2,92,422,895,Delta,No_or_limited_measures,788,Optional,67.1,3.166666667,6223,29412
20899,11.41,672220,Summer,3.5,3.4,96,263,877,Delta,No_or_limited_measures,739,Optional,66.8,3.5,5990,20636
20568,11.41,669556,Summer,3,3.6,91,300,893,Delta,No_or_limited_measures,676,Optional,66.6,3.5,5966,20268
24744,11.41,839039,Summer,3,2.8,103,346,889,Delta,No_or_limited_measures,746,Optional,66.3,3.166666667,6027,24398
28430,11.41,864788,Summer,4,3.2,88,383,869,Delta,No_or_limited_measures,840,Optional,66,3.166666667,5994,28047
30237,11.41,903538,Summer,2.5,2.8,84,406,853,Delta,No_or_limited_measures,852,Optional,65.7,3,6114,29831
29574,11.41,801954,Summer,3,2.8,77,425,848,Delta,No_or_limited_measures,922,Optional,65.4,3.166666667,6105,29149
29977,11.41,823325,Summer,3.5,3.2,79,411,820,Delta,No_or_limited_measures,941,Optional,65.1,3.166666667,6010,29566
22172,7.01,792142,Summer,2,3.2,71,280,779,Delta,No_or_limited_measures,939,Optional,64.8,3.333333333,5653,21892
22849,7.01,753369,Summer,3,3.6,69,284,755,Delta,No_or_limited_measures,828,Optional,64.6,3.5,5384,22565
27764,7.01,910023,Summer,4,3.2,83,340,715,Delta,No_or_limited_measures,867,Optional,64.3,3.333333333,5317,27424
31274,7.01,1015937,Summer,3.5,3,85,366,699,Delta,No_or_limited_measures,955,Optional,63.9,3.333333333,5107,30908
35535,7.01,1034621,Summer,3.5,3,61,421,647,Delta,No_or_limited_measures,930,Optional,63.6,3.333333333,4936,35114
39869,7.01,887467,Summer,3.5,3,68,581,618,Delta,No_or_limited_measures,938,Optional,63.3,3,4748,39288
47911,7.01,1090802,Summer,3.5,3.2,88,631,611,Delta,No_or_limited_measures,877,Optional,63,3.166666667,4655,47280
36180,4.33,1041938,Summer,4,3.6,72,424,582,Delta,Social_distancing,799,Yes,62.8,3.5,4351,35756
38473,4.33,779722,Summer,4,3.8,60,409,583,Delta,Social_distancing,710,Yes,62.5,3.5,4235,38064
55262,4.33,973506,Summer,4,3.4,55,661,573,Delta,Social_distancing,700,Yes,62.2,3.333333333,4155,54601
61996,4.33,1182258,Summer,3.5,3.2,54,802,551,Delta,Social_distancing,775,Yes,61.8,3.166666667,4042,61194
54909,4.33,1206792,Summer,3.5,3.2,47,719,545,Delta,Social_distancing,755,Yes,61.5,3.166666667,3861,54190
47704,4.33,934109,Summer,3.5,3,50,635,522,Delta,Social_distancing,750,Yes,61.1,3,3677,47069
44505,4.33,1088730,Summer,2.5,2.8,43,558,482,Delta,Social_distancing,732,Yes,60.9,3,3462,43947
30502,5.38,1121822,Summer,4,4,36,319,454,Delta,Social_distancing,594,Yes,60.6,3.666666667,3186,30183
28373,5.38,740446,Summer,3,3.8,45,318,448,Delta,Social_distancing,552,Yes,60.5,3.333333333,3040,28055
32799,5.38,905424,Summer,4,3.4,52,405,437,Delta,Social_distancing,559,Yes,60.1,3.166666667,2943,32394
33999,5.38,1115031,Summer,3.5,3.2,42,424,417,Delta,Social_distancing,608,Yes,59.8,3.166666667,2772,33575
38593,5.38,1234183,Summer,3,3.2,36,508,417,Delta,Social_distancing,571,Yes,59.5,3.166666667,2685,38085
36040,5.38,969123,Summer,2.5,3,35,464,392,Delta,Social_distancing,577,Yes,59.2,3,2490,35576
34897,5.38,1177790,Summer,3.5,3.2,29,503,369,Delta,Social_distancing,521,Yes,58.9,3,2368,34394
25155,-4.81,1277488,Summer,3.5,3.6,29,321,336,Delta,Social_distancing,470,Yes,58.6,3.166666667,2181,24834
24007,-4.81,655159,Summer,3,3.6,31,299,327,Delta,Social_distancing,396,Yes,58.5,3.333333333,2061,23708
26340,-4.81,876251,Summer,4,3.4,32,360,321,Delta,Social_distancing,391,Yes,58.1,3.166666667,2017,25980
28794,-4.81,1122235,Summer,3.5,3.2,28,484,300,Delta,Social_distancing,373,Yes,57.8,3.166666667,1940,28310
28922,-4.81,1248762,Summer,3,3.4,26,403,287,Delta,Social_distancing,417,Yes,57.5,3,1830,28519
28199,-4.81,883097,Summer,3,2.8,24,411,283,Delta,Social_distancing,368,Yes,57.2,3,1751,27788
28418,-4.81,1112511,Summer,2.5,3.2,18,478,297,Delta,Social_distancing,310,Yes,56.9,3,1748,27940
18502,-6.68,1210109,Summer,3.5,3.6,24,276,263,Delta,Social_distancing,267,Yes,56.7,3,1610,18226
16300,-6.68,610924,Summer,3.5,3.8,17,242,256,Delta,Social_distancing,268,Yes,56.4,3.333333333,1549,16058
18169,-6.68,851871,Summer,3.5,3.4,22,303,257,Delta,Social_distancing,257,Yes,56.1,3.166666667,1542,17866
18712,-6.68,1080844,Summer,3.5,3.2,29,308,259,Delta,Social_distancing,255,Yes,55.8,3.166666667,1521,18404
18350,-6.68,1149363,Summer,3.5,3.2,9,327,246,Delta,Social_distancing,275,Yes,55.5,3.166666667,1500,18023
17403,-6.68,823392,Summer,3,3.2,17,306,250,Delta,Social_distancing,242,Yes,55.2,3,1546,17097
16307,-6.68,1037160,Summer,2.5,3,12,275,228,Delta,Social_distancing,233,Yes,54.8,2.833333333,1522,16032
10087,0.35,1149505,Summer,3.5,3.6,22,161,210,Delta,Social_distancing,207,Yes,54.7,3,1388,9926
8445,0.35,585964,Summer,3,3.8,20,147,215,Delta,Social_distancing,211,Yes,54.5,3.166666667,1353,8298
10320,0.35,791463,Summer,2,2.8,18,221,223,Delta,Social_distancing,239,Yes,54.1,3.166666667,1368,10099
11106,0.35,1038991,Summer,3,3.2,9,250,210,Delta,Social_distancing,245,Yes,53.7,3,1326,10856
11051,0.35,1104895,Summer,3.5,3.2,16,195,208,Delta,Social_distancing,230,Yes,53.3,3,1261,10856
10796,0.35,778533,Summer,3.5,3.2,21,235,206,Delta,Social_distancing,230,Yes,52.9,3,1236,10561
10362,0.35,945417,Summer,3.5,3.2,13,191,188,Delta,Social_distancing,227,Yes,52.5,3,1185,10171
7135,1.84,1051847,Summer,3.5,3.8,12,126,188,Delta,Social_distancing,223,Yes,52.1,3.5,1144,7009
6284,1.84,525563,Summer,4,3.8,12,121,169,Delta,Social_distancing,178,Yes,51.8,3.333333333,1109,6163
7619,1.84,737355,Summer,4,3.4,13,153,161,Delta,Social_distancing,180,Yes,51.2,3.166666667,1080,7466
8042,1.84,947451,Summer,3.5,3.2,16,161,158,Delta,Social_distancing,201,Yes,50.7,3,1098,7881
8210,1.84,1087814,Summer,3.5,3.2,17,139,159,Delta,Social_distancing,191,Yes,50.2,3,1067,8071
7896,1.84,727790,Summer,3.5,3.2,15,176,154,Delta,Social_distancing,189,Yes,49.6,3,1060,7720
7945,1.84,947875,Summer,3.5,3.2,6,156,148,Delta,Social_distancing,177,Yes,49.1,3,1038,7789
5533,-4.39,1241214,Summer,4,3.6,13,101,145,Delta,Social_distancing,156,Yes,48.6,3,967,5432
4731,-4.39,482904,Summer,4,3.8,7,70,135,Delta,Social_distancing,128,Yes,48.1,3.333333333,941,4661
5860,-4.39,672842,Summer,2.5,2.6,14,102,130,Delta,Social_distancing,126,Yes,47.3,3,968,5758
6256,-4.39,811860,Summer,4,3,16,127,134,Delta,Social_distancing,128,Yes,46.6,3,941,6129
6168,-4.39,853146,Summer,4,3,12,97,129,Delta,Social_distancing,131,Yes,45.9,3,964,6071
5431,-4.39,672280,Summer,3.5,3,10,145,136,Delta,Social_distancing,157,Yes,45.3,3,933,5286
3897,-4.39,612190,Spring,4,2.8,11,95,122,Delta,Social_distancing,124,Yes,44.7,2.666666667,932,3802
3164,-3.28,626632,Spring,4,3.8,9,58,124,Delta,Social_distancing,112,Yes,44.4,3.666666667,910,3106
2999,-3.28,483475,Spring,4,3.8,12,47,119,Delta,Social_distancing,105,Yes,44.1,3.333333333,890,2952
3589,-3.28,679418,Spring,3.5,3.4,14,81,124,Delta,Social_distancing,139,Yes,43.3,3.166666667,889,3508
3747,-3.28,962255,Spring,4,3.2,8,99,120,Delta,Social_distancing,127,Yes,42.6,3,875,3648
3921,-3.28,1134125,Spring,3.5,3.2,14,90,125,Delta,Social_distancing,132,Yes,41.8,3,898,3831
3427,-3.28,748922,Spring,3.5,2.8,10,98,128,Alpha,Social_distancing,133,Yes,41.1,3,924,3329
3368,-3.28,970884,Spring,3,2.8,16,103,121,Alpha,Social_distancing,139,Yes,40.4,2.833333333,963,3265
2326,-3.55,1171568,Spring,3,3.2,16,64,120,Alpha,Social_distancing,116,Yes,39.8,3,927,2262
2000,-3.55,494869,Spring,3,3.6,4,60,123,Alpha,Social_distancing,119,Yes,39.4,3.333333333,890,1940
2365,-3.55,724810,Spring,2.5,3,18,56,124,Alpha,Social_distancing,125,Yes,38.4,3,925,2309
2517,-3.55,998144,Spring,3.5,3,7,85,123,Alpha,Social_distancing,132,Yes,37.7,2.833333333,915,2432
2812,-3.55,1188909,Spring,3,3,4,76,122,Alpha,Social_distancing,128,Yes,36.9,3,921,2736
2812,-3.55,752844,Spring,3,2.8,11,87,124,Alpha,Social_distancing,128,Yes,36.3,3,902,2725
2858,-3.55,1005482,Spring,3,2.8,13,93,125,Alpha,Social_distancing,102,Yes,35.7,2.833333333,947,2765
1922,5.41,1111768,Spring,2,3.2,14,56,123,Alpha,Social_distancing,81,Yes,35.3,2.666666667,945,1866
1626,5.41,482909,Spring,2,3.4,15,43,121,Alpha,Social_distancing,91,Yes,35,3,970,1583
1936,5.41,700921,Spring,2.5,3,14,72,124,Alpha,Social_distancing,97,Yes,34.3,2.666666667,980,1864
2182,5.41,1028069,Spring,2.5,2.6,15,70,129,Alpha,Social_distancing,103,Yes,33.6,2.333333333,1004,2112
2335,5.41,1205267,Spring,3,2.8,15,92,136,Alpha,Social_distancing,122,Yes,32.8,2.5,1071,2243
2328,5.41,715994,Spring,3,2.8,21,77,138,Alpha,Social_distancing,109,Yes,32.1,2.5,1108,2251
2808,5.41,965959,Spring,3,2.8,8,83,149,Alpha,Social_distancing,105,Yes,31.5,2.333333333,1131,2725
2307,-19.2,1323041,Spring,3.5,3.4,11,78,144,Alpha,Social_distancing,103,Yes,31.1,3,1120,2229
1607,-19.2,490991,Spring,1.5,3.2,20,47,151,Alpha,Social_distancing,111,Yes,30.7,2.333333333,1139,1560
1981,-19.2,709120,Spring,3,3,17,72,159,Alpha,Social_distancing,104,Yes,30,2.666666667,1159,1909
2325,-19.2,1068411,Spring,3,2.8,17,90,163,Alpha,Social_distancing,120,Yes,29.2,2.5,1161,2235
2568,-19.2,1207455,Spring,2.5,2.6,22,101,182,Alpha,Social_distancing,120,Yes,28.3,2.166666667,1241,2467
2550,-19.2,872074,Spring,2,2.8,15,91,181,Alpha,Social_distancing,103,Yes,27.6,2.166666667,1297,2459
2084,-19.2,1076424,Spring,3,2,17,60,187,Alpha,Social_distancing,123,Yes,27.2,1.833333333,1304,2024
1521,-7.61,834751,Spring,3,3.4,19,54,196,Alpha,Social_distancing,120,Yes,27,3,1286,1467
1431,-7.61,484465,Spring,2.5,3.6,15,52,188,Alpha,Social_distancing,102,Yes,26.7,3,1288,1379
1825,-7.61,667757,Spring,2.5,3,16,84,185,Alpha,Social_distancing,114,Yes,26,2.5,1367,1741
2230,-7.61,1074231,Spring,2.5,2.8,17,92,196,Alpha,Social_distancing,103,Yes,25.3,2.5,1465,2138
2499,-7.61,1358139,Spring,2,2.6,21,84,208,Alpha,Social_distancing,112,Yes,24.4,2,1516,2415
2177,-7.61,734771,Spring,3,2.6,25,72,214,Alpha,Social_distancing,169,Yes,23.6,2.333333333,1573,2105
2627,-7.61,1045240,Spring,3,2.8,21,115,227,Alpha,Social_distancing,135,Yes,23,2.166666667,1650,2512
2119,-4.84,1479341,Spring,3,3.4,27,73,231,Alpha,Social_distancing,138,Yes,22.4,2.666666667,1627,2046
1564,-4.84,500713,Spring,3,3.6,24,50,240,Alpha,Social_distancing,130,Yes,22,3,1674,1514
2020,-4.84,725741,Spring,3,2.8,29,89,243,Alpha,Social_distancing,157,Yes,21,2.333333333,1750,1931
2409,-4.84,1113288,Spring,3,2.8,33,109,261,Alpha,Social_distancing,122,Yes,20.2,2.333333333,1792,2300
2709,-4.84,1371537,Spring,2.5,2.6,35,95,276,Alpha,Social_distancing,173,Yes,19.5,2.166666667,1894,2614
2541,-4.84,735426,Spring,3.5,2.8,35,124,300,Alpha,Social_distancing,134,Yes,18.7,2.333333333,1927,2417
2738,-4.84,1052307,Spring,3,2.8,23,105,318,Alpha,Social_distancing,179,Yes,18.1,2.166666667,2008,2633
2584,-12.75,1677731,Spring,3.5,3.4,31,74,311,Alpha,Social_distancing,141,Yes,17.7,2.833333333,1984,2510
1721,-12.75,491778,Spring,3,3.4,42,44,323,Alpha,Social_distancing,159,Yes,17.3,2.666666667,2036,1677
2347,-12.75,682205,Spring,3,2.8,32,72,332,Alpha,Social_distancing,160,Yes,16.4,2.166666667,2141,2275
2344,-12.75,991865,Spring,2.5,2.4,43,85,329,Alpha,Social_distancing,161,Yes,15.5,2.166666667,2196,2259
2512,-12.75,1164115,Spring,3,2.2,35,79,351,Alpha,Social_distancing,196,Yes,14.8,2.166666667,2296,2433
2495,-12.75,684313,Spring,3,2.4,47,93,370,Alpha,Social_distancing,182,Yes,14.2,2.166666667,2410,2402
2878,-12.75,884718,Spring,3,2.8,37,95,377,Alpha,Social_distancing,205,Yes,13.7,2.166666667,2494,2783
2376,-11.61,1218924,Spring,2.5,3,41,42,385,Alpha,Weak_lockdown,205,Yes,13.3,2,2551,2334
2380,-11.61,481757,Spring,1,2.6,43,47,385,Alpha,Weak_lockdown,186,Yes,13,1.833333333,2652,2333
2952,-11.61,678914,Spring,2.5,2.4,38,76,405,Alpha,Weak_lockdown,206,Yes,12.2,1.833333333,2794,2876
3147,-11.61,935104,Spring,2.5,2.2,62,90,421,Alpha,Weak_lockdown,207,Yes,11.4,1.666666667,2873,3057
3253,-11.61,1036251,Spring,2,2,45,83,440,Alpha,Weak_lockdown,235,Yes,10.6,1.5,3020,3170
3312,-11.61,635483,Spring,2,2.2,45,91,453,Alpha,Weak_lockdown,223,Yes,9.9,1.666666667,3144,3221
2744,-11.61,746399,Spring,2.5,2,45,63,461,Alpha,Weak_lockdown,238,Yes,9.6,1.333333333,3256,2681
2412,-18.69,815680,Spring,2.5,2.8,53,46,469,Alpha,Weak_lockdown,197,Yes,9.4,2,3230,2366
2506,-18.69,407008,Spring,1.5,2.8,41,28,478,Alpha,Weak_lockdown,222,Yes,9.4,1.833333333,3245,2478
2747,-18.69,553474,Spring,2.5,2,50,46,485,Alpha,Weak_lockdown,237,Yes,9.1,1.5,3377,2701
3674,-18.69,953784,Spring,2.5,2.6,63,74,517,Alpha,Weak_lockdown,234,Yes,8.6,1.833333333,3558,3600
3967,-18.69,1267481,Spring,2.5,2.6,74,68,547,Alpha,Weak_lockdown,270,Yes,7.8,1.833333333,3743,3899
3779,-18.69,701962,Spring,2.5,2.8,54,77,568,Alpha,Weak_lockdown,257,Yes,7.2,2.166666667,3977,3702
