Positive_tests,Excess_mortality,Tests_across_all_4_Pillars,Season,Leisure_activity,Work_and_school_activity,Deaths_with_COVID_on_certificate,Reinfections,Patients_in_MVBs,Majority_COVID_19_variant,Lockdown,Hospital_admissions,Face_masks,Second_dose_uptake,Transportation_activity,Patients_in_hospital,New_infections
Very High,Very High,High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,Very High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,Very High,Very High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,Very High,High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,Very High,Very High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
High,Very High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,High
High,Very High,High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,High,High
High,Very High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,High,High
High,Very High,High,Autumn,High,Very High,High,High,Very High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,High
High,Very High,Very High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,High
Very High,Very High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,Very High,High,Autumn,High,Very High,High,High,Very High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
High,High,Very High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,High
High,High,High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,High
Very High,High,High,Autumn,High,High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,High,High,Autumn,Very High,High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,High,High,Autumn,Very High,High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,High,High,Autumn,Very High,High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,High,High,Autumn,Very High,High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,High,High,Very High
High,Very High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,High
High,Very High,High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,High
Very High,Very High,High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,Very High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,Very High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,Very High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,High,Very High
Very High,Very High,High,Autumn,High,Very High,High,Very High,High,Delta,No_or_limited_measures,High,Optional,High,High,High,Very High
Very High,High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,Low,Very High
Very High,High,High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,Low,Very High
Very High,High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,Low,Very High
Very High,High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,Low,Very High
Very High,High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,Low,Very High
Very High,High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,High,Very High,Low,Very High
Very High,High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,Very High
High,High,Very High,Autumn,Very High,Very High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
High,High,High,Autumn,Very High,Very High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
High,High,High,Autumn,Very High,Very High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
Very High,High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,Very High
Very High,High,Very High,Autumn,Very High,Very High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,Very High
Very High,High,High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,Very High
Very High,High,Very High,Autumn,High,Very High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,High,High,Low,Very High
High,High,Very High,Autumn,Very High,Very High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
High,High,High,Autumn,High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
High,High,High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
High,High,Very High,Autumn,High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
High,High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
High,High,High,Autumn,High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,Very High
Very High,High,Very High,Autumn,High,Very High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,Very High
High,Very High,Very High,Autumn,Very High,Very High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
High,Very High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
High,Very High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
High,Very High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,High
High,Very High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,High,Very High,Low,Very High
Very High,Very High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,Very High
Very High,Very High,Very High,Autumn,Very High,High,High,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,Very High
High,Very High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,Very High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,Very High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,High,High
High,Very High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,Low,Very High,High,High
High,Very High,Very High,Autumn,Very High,Very High,High,High,Very High,Delta,No_or_limited_measures,High,Optional,Low,Very High,High,High
High,Very High,High,Autumn,High,High,High,High,Very High,Delta,No_or_limited_measures,High,Optional,Low,High,High,High
High,Very High,Very High,Autumn,Very High,Very High,Low,High,Very High,Delta,No_or_limited_measures,High,Optional,Low,High,High,High
High,Very High,Very High,Autumn,Very High,Very High,High,High,Very High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,High,High
High,Very High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,High,High
High,Very High,Very High,Autumn,Very High,High,High,High,Very High,Delta,No_or_limited_measures,High,Optional,Low,Very High,High,High
High,Very High,Very High,Autumn,Very High,Very High,High,High,Very High,Delta,No_or_limited_measures,High,Optional,Low,High,High,High
High,Very High,Very High,Autumn,Very High,Very High,High,High,Very High,Delta,No_or_limited_measures,High,Optional,Low,High,High,High
Very High,Very High,Very High,Autumn,Very High,High,High,High,Very High,Delta,No_or_limited_measures,High,Optional,Low,High,High,Very High
Very High,Very High,Very High,Autumn,Very High,High,High,High,Very High,Delta,No_or_limited_measures,High,Optional,Low,High,High,Very High
High,High,Very High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,Low,Very High,Low,High
High,High,High,Autumn,Very High,Very High,High,High,High,Delta,No_or_limited_measures,High,Optional,Low,Very High,Low,High
Very High,High,Very High,Autumn,Very High,High,High,High,Very High,Delta,No_or_limited_measures,High,Optional,Low,Very High,Low,Very High
Very High,High,Very High,Autumn,Very High,High,High,High,Very High,Delta,No_or_limited_measures,High,Optional,Low,Very High,Low,Very High
Very High,High,Very High,Autumn,High,High,Low,High,Very High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,Very High
Very High,High,High,Summer,High,High,High,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,Very High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,High
High,High,High,Summer,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,High,High,Summer,Very High,Very High,High,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,High,High,Summer,Very High,High,High,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,High
Very High,High,Very High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,Very High
Very High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,Very High
Very High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,Very High
Very High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,Very High
High,High,High,Summer,Very High,High,High,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,High,High,Summer,High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,Very High,Low,High
High,High,High,Summer,Very High,High,High,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,High
Very High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,Very High
Very High,High,High,Summer,High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,Very High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,Very High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,High,High,Summer,Very High,Very High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,High
High,High,High,Summer,High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,High,High,Summer,High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,High,High,Summer,High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,High,High,Summer,High,Very High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,High,High,Summer,High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,High,Summer,High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,High
High,High,High,Summer,Low,High,Low,High,High,Delta,No_or_limited_measures,High,Optional,Low,High,Low,High
High,High,High,Summer,High,Very High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,Very High,Low,High
High,High,High,Summer,Very High,High,Low,High,High,Delta,No_or_limited_measures,Low,Optional,Low,High,Low,High
High,High,Very High,Summer,Very High,High,Low,High,Low,Delta,No_or_limited_measures,High,Optional,Low,High,Low,High
High,High,Very High,Summer,Very High,High,Low,High,Low,Delta,No_or_limited_measures,High,Optional,Low,High,Low,High
Very High,High,High,Summer,Very High,High,Low,High,Low,Delta,No_or_limited_measures,High,Optional,Low,High,Low,Very High
Very High,High,Very High,Summer,Very High,High,Low,Very High,Low,Delta,No_or_limited_measures,High,Optional,Low,High,Low,Very High
High,Low,Very High,Summer,Very High,Very High,Low,High,Low,Delta,Social_distancing,Low,Yes,Low,Very High,Low,High
Very High,Low,High,Summer,Very High,Very High,Low,High,Low,Delta,Social_distancing,Low,Yes,Low,Very High,Low,Very High
Very High,Low,Very High,Summer,Very High,High,Low,Very High,Low,Delta,Social_distancing,Low,Yes,Low,High,Low,Very High
Very High,Low,Very High,Summer,Very High,High,Low,Very High,Low,Delta,Social_distancing,Low,Yes,Low,High,Low,Very High
Very High,Low,Very High,Summer,Very High,High,Low,Very High,Low,Delta,Social_distancing,Low,Yes,Low,High,Low,Very High
Very High,Low,High,Summer,Very High,High,Low,Very High,Low,Delta,Social_distancing,Low,Yes,Low,High,Low,Very High
Very High,Low,Very High,Summer,High,High,Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,Very High
High,High,Very High,Summer,Very High,Very High,Very Low,High,Low,Delta,Social_distancing,Low,Yes,Low,Very High,Very Low,High
High,High,High,Summer,High,Very High,Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,High
High,High,High,Summer,Very High,High,Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,High
High,High,Very High,Summer,Very High,High,Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,High
Very High,High,Very High,Summer,High,High,Very Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,Very High
High,High,Very High,Summer,High,High,Very Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,High
High,High,Very High,Summer,Very High,High,Very Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,High
High,Very Low,Very High,Summer,Very High,Very High,Very Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,High
High,Very Low,High,Summer,High,Very High,Very Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,High
High,Very Low,High,Summer,Very High,High,Very Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,High
High,Very Low,Very High,Summer,Very High,High,Very Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,High
High,Very Low,Very High,Summer,High,High,Very Low,High,Low,Delta,Social_distancing,Low,Yes,Low,High,Very Low,High
High,Very Low,High,Summer,High,High,Very Low,High,Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,High
High,Very Low,Very High,Summer,High,High,Very Low,High,Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,High
High,Very Low,Very High,Summer,Very High,Very High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,High
High,Very Low,Low,Summer,Very High,Very High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,High
High,Very Low,High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,High
High,Very Low,Very High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,High
High,Very Low,Very High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,High
High,Very Low,High,Summer,High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,High
High,Very Low,Very High,Summer,High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,High
Low,Low,Very High,Summer,Very High,Very High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,Low,Summer,High,Very High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,High,Summer,Low,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,Very High,Summer,High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,Very High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,Very High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,Very High,Summer,Very High,Very High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,Very High,Very Low,Low
Low,Low,Low,Summer,Very High,Very High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,Very High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,Very High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Low,Very High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,Very High,Summer,Very High,Very High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,Low,Summer,Very High,Very High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,High,Summer,High,High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,High,Summer,Very High,High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,High,Summer,Very High,High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,High,Summer,Very High,High,Very Low,High,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,High,Spring,Very High,High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,High,Spring,Very High,Very High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,Very High,Very Low,Low
Low,Very Low,Low,Spring,Very High,Very High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,High,Spring,Very High,High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,Very High,Spring,Very High,High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,Very High,Spring,Very High,High,Very Low,Low,Very Low,Delta,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,High,Spring,Very High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Very Low,Very Low,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Very Low
Very Low,Very Low,Low,Spring,High,Very High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Very Low
Very Low,Very Low,High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Very Low
Very Low,Very Low,Very High,Spring,Very High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Very Low
Low,Very Low,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Low,High,Very Low,Low
Low,Very Low,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Low
Very Low,High,Very High,Spring,Low,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,High,Low,Spring,Low,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,High,High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,High,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,High,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,High,High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Low,High,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Low
Very Low,Very Low,Very High,Spring,Very High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,Low,Spring,Low,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,Low,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,High,Low,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,Low,Spring,High,Very High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,Very High,Spring,Low,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,Low,Spring,High,Very High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Low,Very Low,Very High,Spring,High,High,Very Low,Low,Very Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,Very High,High,Very Low,Low,Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Low,Very Low,Very High,Spring,High,High,Very Low,Low,Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,Very High,High,Very Low,Low,Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,Low,Spring,High,High,Low,Low,Low,Alpha,Social_distancing,Very Low,Yes,Very Low,High,Very Low,Very Low
Very Low,Very Low,High,Spring,High,High,Very Low,Low,Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,High,Low,Low,Low,Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Very High,Spring,High,Low,Very Low,Low,Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,High,Spring,High,Low,Low,Low,Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Very Low
Low,Very Low,High,Spring,High,High,Very Low,Low,Low,Alpha,Social_distancing,Very Low,Yes,Very Low,Low,Very Low,Low
Very Low,Very Low,Very High,Spring,High,High,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Very Low,Very Low,Low,Spring,Very Low,High,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
Low,Very Low,High,Spring,High,Low,Very Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Low
Low,Very Low,High,Spring,High,Low,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Low
Low,Very Low,Very High,Spring,Low,Low,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Low
Low,Very Low,High,Spring,Low,Low,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Low
Low,Very Low,High,Spring,High,Low,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Very Low,Very Low,Low
Very Low,Very Low,High,Spring,High,High,Low,Low,Low,Alpha,Weak_lockdown,Very Low,Yes,Very Low,Low,Very Low,Very Low
